 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:1999
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Ignorado";"Total"
"241070 Riacho da Cruz";3;1;3;2;1;4;2;1;6;6;8;5;-;42
"241080 Riacho de Santana";3;5;3;5;11;6;7;1;15;6;4;4;-;70
"241090 Riachuelo";8;9;2;13;13;16;12;12;9;17;6;2;-;119
"240895 Rio do Fogo";8;4;4;6;1;3;3;2;5;4;1;3;-;44
"241100 Rodolfo Fernandes";8;6;7;4;6;5;7;5;7;8;6;6;-;75
"241110 Ruy Barbosa";1;5;5;9;5;8;7;4;3;2;3;3;-;55
"241120 Santa Cruz";62;59;82;57;56;57;58;60;56;78;51;49;-;725
"240933 Santa Maria";2;2;4;4;3;1;3;2;3;2;3;2;-;31
"241140 Santana do Matos";17;15;22;21;12;16;21;16;20;19;18;19;-;216
"241142 Santana do Seridó";3;-;3;3;3;6;1;4;-;5;2;3;-;33
"241150 Santo Antônio";33;36;51;45;46;49;46;45;42;14;6;13;-;426
"241160 São Bento do Norte";1;4;7;6;7;6;5;14;8;5;10;1;-;74
"241170 São Bento do Trairí";5;4;3;3;5;4;7;7;6;6;7;6;-;63
"241180 São Fernando";2;3;3;4;5;7;2;1;6;6;2;4;-;45
"241190 São Francisco do Oeste";4;3;9;4;4;4;3;3;5;6;7;3;-;55
"241200 São Gonçalo do Amarante";114;115;142;142;153;147;129;138;126;102;112;123;-;1543
"241210 São João do Sabugi";7;6;2;4;9;3;9;10;14;4;3;4;-;75
"241220 São José de Mipibu";54;75;73;64;94;91;92;72;80;64;99;63;-;921
"241230 São José do Campestre";21;23;19;30;22;22;31;21;13;15;19;10;-;246
"241240 São José do Seridó";1;2;8;6;8;10;7;4;9;5;8;3;-;71
"241250 São Miguel";44;42;41;45;50;43;30;43;36;26;32;41;-;473
"241255 São Miguel do Gostoso";10;14;11;13;10;16;12;18;10;13;6;4;-;137
"241260 São Paulo do Potengi";22;19;21;25;37;22;28;20;32;25;16;5;-;272
"241270 São Pedro";11;6;12;7;15;11;13;14;15;14;9;15;-;142
"241280 São Rafael";6;17;11;9;12;15;19;16;10;9;9;9;-;142
"241290 São Tomé";16;12;17;13;17;16;16;14;5;6;14;3;-;149
"241300 São Vicente";6;12;4;4;7;7;10;6;2;7;5;7;-;77
"241310 Senador Elói de Souza";5;4;8;9;10;4;7;1;7;5;2;3;-;65
"241320 Senador Georgino Avelino";5;7;4;8;4;12;10;5;3;6;8;7;-;79
"241030 Serra Caiada";10;5;8;6;13;12;12;11;11;12;6;2;-;108
"241330 Serra de São Bento";10;5;14;11;11;7;8;3;11;11;6;7;-;104
"241335 Serra do Mel";9;13;18;23;14;15;9;17;11;16;12;14;-;171
"241340 Serra Negra do Norte";6;12;16;6;16;9;8;11;7;12;6;10;-;119
"241350 Serrinha";10;13;15;10;17;13;12;15;17;4;2;6;-;134
"241355 Serrinha dos Pintos";11;2;5;6;4;3;1;5;4;3;6;3;-;53
"241360 Severiano Melo";5;14;11;8;10;6;12;16;6;6;10;8;-;112
"241370 Sítio Novo";4;7;6;8;10;6;7;5;4;2;7;1;-;67
"241380 Taboleiro Grande";2;7;3;1;4;6;2;-;8;3;3;2;-;41
"241390 Taipu";16;21;25;18;18;21;24;20;16;23;18;12;-;232
"241400 Tangará";13;14;28;12;16;21;20;26;11;22;18;15;-;216
"241410 Tenente Ananias";15;7;14;12;14;15;9;13;10;5;13;12;-;139
"241415 Tenente Laurentino Cruz";4;4;4;4;14;7;4;8;9;8;5;8;-;79
"241105 Tibau";2;5;5;3;6;4;3;5;5;4;4;4;-;50
"241420 Tibau do Sul";12;9;21;18;9;5;18;10;10;11;19;18;-;160
"241430 Timbaúba dos Batistas";3;4;4;2;3;3;1;3;-;1;5;2;-;31
"241440 Touros";63;42;51;80;56;57;74;54;56;42;28;14;-;617
"241445 Triunfo Potiguar";5;4;4;5;1;3;4;2;4;5;5;2;-;44
"241450 Umarizal";13;14;18;13;26;21;25;22;16;12;19;22;-;221
"241460 Upanema";15;15;16;13;18;8;17;20;18;22;13;11;-;186
"241470 Várzea";14;10;19;13;20;15;5;14;14;11;9;4;-;148
"241475 Venha-Ver";8;4;10;8;4;8;13;2;3;3;6;5;-;74
"241480 Vera Cruz";4;6;9;11;12;4;6;15;8;4;4;9;-;92
"241490 Viçosa";1;2;2;5;2;4;2;4;2;3;1;-;-;28
"241500 Vila Flor";7;4;5;11;2;6;5;10;2;2;2;-;-;56
"240000 Município ignorado - RN";-;3;5;2;1;-;3;-;1;4;5;2;-;26
"250010 Água Branca";11;15;14;10;14;6;15;12;15;10;19;10;-;151
"250020 Aguiar";8;9;7;8;-;4;6;11;1;1;-;-;-;55
"250030 Alagoa Grande";17;39;51;39;53;53;48;21;7;22;44;47;-;441
"250040 Alagoa Nova";27;43;35;27;27;22;37;43;34;12;7;21;-;335
"250050 Alagoinha";16;15;30;8;19;18;14;10;11;8;6;7;-;162
"250053 Alcantil";4;8;14;14;14;7;10;6;7;13;9;2;-;108
"250057 Algodão de Jandaíra";-;1;9;4;-;-;4;1;5;1;1;1;-;27
"250060 Alhandra";29;39;44;51;52;42;29;39;41;22;18;30;-;436
"250073 Amparo";-;2;-;1;2;1;2;2;-;1;-;-;-;11
"250077 Aparecida";-;4;5;3;7;10;4;11;7;5;6;-;-;62
"250080 Araçagi";4;18;18;16;17;15;20;31;10;7;12;7;-;175
"250090 Arara";16;16;9;14;13;17;19;13;5;14;5;10;-;151
"250100 Araruna";29;26;36;31;26;7;1;15;48;33;41;14;-;307
"250110 Areia";38;30;47;46;42;53;40;38;12;19;35;5;-;405
"250115 Areia de Baraúnas";1;2;2;4;4;2;2;1;-;3;1;-;-;22
"250120 Areial";5;13;14;15;7;2;9;10;7;4;2;-;-;88
"250130 Aroeiras";41;35;37;23;35;23;34;24;14;16;37;3;-;322
"250135 Assunção";6;1;4;4;2;5;1;5;2;1;6;2;-;39
"250140 Baía da Traição";4;1;2;5;1;6;3;7;5;4;6;2;-;46
"250150 Bananeiras";27;21;32;40;41;67;44;50;40;35;35;26;-;458
"250153 Baraúna";4;3;6;-;8;2;3;7;6;7;6;7;-;59
"250160 Barra de Santa Rosa";16;16;5;6;4;4;17;21;3;17;16;15;-;140
"250157 Barra de Santana";8;11;10;13;15;10;12;10;6;12;11;4;-;122
"250170 Barra de São Miguel";8;7;8;13;5;5;4;7;6;5;4;4;-;76
"250180 Bayeux";157;156;200;186;185;175;151;124;120;132;94;89;-;1769
"250190 Belém";29;28;34;28;26;38;45;27;28;35;30;40;-;388
"250200 Belém do Brejo do Cruz";2;2;4;6;2;3;3;1;-;-;3;3;-;29
"250205 Bernardino Batista";5;2;2;2;1;4;4;-;1;3;3;2;-;29
"250210 Boa Ventura";5;8;9;5;10;6;1;7;8;1;1;-;-;61
"250215 Boa Vista";7;9;9;6;6;2;11;11;1;2;6;5;-;75
"250220 Bom Jesus";2;4;4;4;7;2;5;-;5;-;4;2;-;39
"250230 Bom Sucesso";2;11;6;8;5;7;7;6;11;10;9;4;-;86
"250240 Bonito de Santa Fé";20;8;13;17;18;19;15;2;14;11;18;25;-;180
"250250 Boqueirão";37;32;47;27;35;20;36;12;7;3;24;-;-;280
"250270 Borborema";5;8;5;5;4;-;8;7;5;13;3;1;-;64
"250280 Brejo do Cruz";21;22;23;17;10;18;13;19;19;26;23;19;-;230
"250290 Brejo dos Santos";10;5;14;6;8;11;4;9;7;12;6;7;-;99
"250300 Caaporã";34;33;50;41;50;39;19;11;28;18;5;18;-;346
"250310 Cabaceiras";6;6;4;3;13;9;12;5;2;3;3;2;-;68
"250320 Cabedelo";66;70;71;55;68;78;76;66;61;58;48;51;-;768
"250330 Cachoeira dos Índios";16;11;25;16;4;2;12;7;9;8;15;19;-;144
"250340 Cacimba de Areia";7;2;4;4;6;-;7;4;1;-;1;-;-;36
"250350 Cacimba de Dentro";35;33;35;31;40;12;17;25;16;21;22;22;-;309
"250355 Cacimbas";11;8;12;16;13;15;11;13;5;7;9;11;-;131
"250360 Caiçara";3;8;10;10;17;13;9;5;13;3;2;8;-;101
"250370 Cajazeiras";79;82;123;83;108;49;88;-;98;5;65;86;-;866
"250375 Cajazeirinhas";6;5;3;2;-;-;-;3;3;2;-;-;-;24
"250380 Caldas Brandão";1;6;4;5;5;8;10;17;11;2;1;4;-;74
"250390 Camalaú";8;6;2;7;4;6;11;15;4;5;2;4;-;74
"250400 Campina Grande";601;564;696;634;653;125;355;381;175;31;21;37;-;4273
"250403 Capim";1;2;9;2;8;3;3;7;3;8;1;-;-;47
"250407 Caraúbas";-;7;6;2;1;3;2;2;5;-;-;-;-;28
"250410 Carrapateira";2;3;2;2;1;1;2;1;1;1;1;1;-;18
"250415 Casserengue";12;5;12;3;6;6;7;4;10;7;6;4;-;82
"250420 Catingueira";8;6;5;8;6;2;3;3;2;7;3;5;-;58
"250430 Catolé do Rocha";39;38;45;50;44;43;34;36;40;46;41;41;-;497
"250435 Caturité";2;4;5;6;2;2;6;-;1;5;6;-;-;39
"250440 Conceição";23;22;21;51;21;2;3;9;7;32;25;2;-;218
"250450 Condado";21;8;10;21;21;10;9;12;10;10;3;1;-;136
"250460 Conde";42;32;36;33;40;57;33;25;31;31;19;27;-;406
"250470 Congo";3;3;6;13;6;6;8;7;-;5;-;6;-;63
"250480 Coremas";2;-;3;27;25;16;17;12;28;26;1;2;-;159
"250485 Coxixola";2;-;3;-;-;-;2;1;4;1;-;1;-;14
"250490 Cruz do Espírito Santo";16;11;10;22;12;16;11;11;15;17;6;6;-;153
"250500 Cubati";11;6;10;10;14;8;5;10;3;6;6;9;-;98
"250510 Cuité";38;27;26;23;27;2;33;34;3;31;28;4;-;276
"250523 Cuité de Mamanguape";-;-;5;1;4;6;1;1;1;6;3;1;-;29
"250520 Cuitegi";7;8;17;11;11;9;10;20;4;4;14;7;-;122
"250527 Curral de Cima";21;8;14;9;4;8;15;10;10;9;6;4;-;118
"250530 Curral Velho";-;2;9;4;3;-;5;5;6;-;-;-;-;34
"250535 Damião";2;4;2;2;1;7;5;4;3;6;4;7;-;47
"250540 Desterro";17;6;10;12;9;10;8;4;8;11;12;-;-;107
"250560 Diamante";2;10;12;8;7;9;12;11;3;1;6;1;-;82
"250570 Dona Inês";13;11;19;17;18;9;18;28;21;11;21;13;-;199
"250580 Duas Estradas";-;2;3;1;5;5;2;8;1;2;3;3;-;35
"250590 Emas";3;5;8;4;4;6;2;6;2;2;1;1;-;44
"250600 Esperança";48;47;65;51;67;51;52;49;35;14;54;3;-;536
"250610 Fagundes";25;20;28;16;24;8;31;9;6;13;9;2;-;191
"250620 Frei Martinho";6;4;4;4;7;3;4;2;5;1;5;5;-;50
"250625 Gado Bravo";8;4;9;7;3;9;7;14;8;4;10;3;-;86
"250630 Guarabira";10;47;59;72;62;42;60;80;32;26;65;39;-;594
"250640 Gurinhém";16;18;23;15;28;23;14;16;14;14;15;14;-;210
"250650 Gurjão";2;5;6;4;2;2;9;4;1;2;2;2;-;41
"250660 Ibiara";8;11;8;6;9;8;9;11;5;7;1;-;-;83
"250260 Igaracy";8;13;12;7;15;10;8;12;11;6;2;7;-;111
"250670 Imaculada";11;16;12;16;11;12;18;19;21;9;7;12;-;164
"250680 Ingá";40;23;23;26;20;15;24;10;23;12;2;4;-;222
"250690 Itabaiana";33;37;43;43;43;8;54;48;40;40;43;40;-;472
"250700 Itaporanga";10;25;28;51;28;28;28;23;28;4;-;2;-;255
"250710 Itapororoca";16;10;26;22;17;23;17;18;16;11;19;8;-;203
"250720 Itatuba";8;16;9;11;20;11;12;20;5;9;9;8;-;138
"250730 Jacaraú";14;25;24;24;37;5;5;6;4;5;19;3;-;171
"250740 Jericó";4;6;10;11;7;5;15;13;15;13;12;3;-;114
"250750 João Pessoa";880;957;1131;1051;1088;1064;1071;964;944;955;676;804;-;11585
"251365 Joca Claudino";3;1;2;3;2;1;3;-;3;2;-;4;-;24
"250760 Juarez Távora";19;7;10;14;15;9;10;7;10;5;11;6;-;123
"250770 Juazeirinho";29;15;30;17;23;32;39;33;3;28;28;20;-;297
"250780 Junco do Seridó";14;11;8;3;14;6;7;7;9;3;11;5;-;98
"250790 Juripiranga";16;15;13;16;19;19;15;21;14;9;17;11;-;185
"250800 Juru";14;10;18;18;15;15;18;7;10;10;13;14;-;162
"250810 Lagoa";1;6;4;9;2;6;4;2;4;5;4;2;-;49
"250820 Lagoa de Dentro";5;6;12;6;8;9;6;13;3;2;8;-;-;78
"250830 Lagoa Seca";42;39;27;35;45;31;48;29;21;23;19;26;-;385
"250840 Lastro";5;8;3;3;4;3;4;4;5;1;4;3;-;47
"250850 Livramento";11;5;9;13;12;7;8;10;10;4;7;2;-;98
"250855 Logradouro";2;5;2;1;2;6;2;4;1;1;2;3;-;31
"250860 Lucena";13;13;10;19;14;18;16;14;4;11;1;5;-;138
"250870 Mãe d'Água";6;8;3;3;5;4;6;8;1;5;4;3;-;56
"250880 Malta";3;2;5;9;3;2;-;2;-;7;2;1;-;36
"250890 Mamanguape";63;32;72;87;105;61;91;70;52;59;60;51;-;803
"250900 Manaíra";16;13;14;9;18;11;17;8;9;5;9;11;-;140
"250905 Marcação";7;13;8;10;4;13;5;11;4;11;8;11;-;105
"250910 Mari";22;21;25;32;25;25;31;37;27;11;9;15;-;280
"250915 Marizópolis";3;3;9;5;10;5;4;4;4;9;3;-;-;59
"250920 Massaranduba";31;14;18;14;26;12;26;19;14;8;14;9;-;205
"250930 Mataraca";4;8;9;6;10;8;9;2;10;12;10;6;-;94
"250933 Matinhas";1;2;4;-;1;3;2;2;-;3;4;1;-;23
"250937 Mato Grosso";1;-;3;8;1;7;2;3;2;2;10;1;-;40
"250939 Maturéia";6;11;7;4;20;12;12;8;12;5;6;12;-;115
"250940 Mogeiro";4;13;12;22;31;26;17;31;21;21;-;1;-;199
"250950 Montadas";2;6;5;3;8;5;6;7;3;3;6;-;-;54
"250960 Monte Horebe";10;7;9;9;3;4;3;-;7;4;4;4;-;64
"250970 Monteiro";41;37;60;51;50;44;42;50;38;39;1;36;-;489
"250980 Mulungu";4;3;10;5;13;3;3;-;2;4;-;-;-;47
"250990 Natuba";7;13;14;14;11;7;13;11;-;-;10;-;-;100
"251000 Nazarezinho";10;7;6;2;9;5;3;12;9;9;1;2;-;75
"251010 Nova Floresta";13;13;25;22;2;1;19;19;4;5;21;21;-;165
"251020 Nova Olinda";10;9;5;7;8;8;13;4;12;4;-;3;-;83
"251030 Nova Palmeira";2;3;4;10;3;3;-;2;8;8;6;2;-;51
"251040 Olho d'Água";10;14;18;5;5;6;7;13;6;8;7;14;-;113
"251050 Olivedos";5;2;3;3;6;2;3;2;5;5;6;1;-;43
"251060 Ouro Velho";5;9;2;10;3;1;1;-;4;3;1;3;-;42
"251065 Parari";2;1;1;2;5;-;2;1;-;1;-;1;-;16
"251070 Passagem";7;6;1;5;1;3;2;1;1;-;5;-;-;32
"251080 Patos";132;115;134;159;210;158;146;126;165;135;82;13;-;1575
"251090 Paulista";11;14;21;20;12;12;13;14;14;11;22;22;-;186
"251100 Pedra Branca";1;13;7;5;3;1;3;2;2;-;-;-;-;37
"251110 Pedra Lavrada";7;11;8;6;2;2;-;13;12;9;18;5;-;93
"251120 Pedras de Fogo";33;20;30;41;44;27;21;27;16;40;23;21;-;343
"251272 Pedro Régis";1;4;5;3;6;15;4;9;13;7;10;4;-;81
"251130 Piancó";6;25;32;27;15;21;20;17;22;20;-;14;-;219
"251140 Picuí";21;17;37;35;41;25;2;26;29;27;27;29;-;316
"251150 Pilar";13;26;12;24;22;33;27;16;18;17;16;15;-;239
"251160 Pilões";13;12;15;10;8;6;3;3;2;-;-;-;-;72
"251170 Pilõezinhos";4;9;2;6;8;2;3;7;8;4;5;2;-;60
"251180 Pirpirituba";1;7;13;18;11;19;20;18;3;11;16;8;-;145
"251190 Pitimbu";21;17;19;25;23;17;16;12;22;22;6;14;-;214
"251200 Pocinhos";24;19;21;22;31;23;26;18;6;12;2;10;-;214
"251203 Poço Dantas";5;1;6;4;3;7;3;-;2;5;2;5;-;43
"251207 Poço de José de Moura";3;6;9;5;8;3;2;4;5;4;4;4;-;57
"251210 Pombal";45;39;51;36;45;44;50;38;39;34;41;39;-;501
"251220 Prata";3;2;4;5;4;7;5;3;-;4;3;4;-;44
"251230 Princesa Isabel";35;29;31;29;37;32;34;33;34;35;36;34;-;399
"251240 Puxinanã";18;13;16;20;18;24;16;19;4;11;14;3;-;176
"251250 Queimadas";54;48;66;46;55;54;54;39;36;36;39;29;-;556
"251260 Quixabá";4;1;1;-;-;2;5;3;4;2;-;1;-;23
"251270 Remígio";19;12;21;17;13;10;25;9;13;18;16;1;-;174
"251274 Riachão";7;8;11;11;14;1;8;3;7;4;5;3;-;82
"251275 Riachão do Bacamarte";7;3;4;-;2;-;-;-;-;-;-;-;-;16
"251276 Riachão do Poço";-;2;4;1;1;1;3;5;1;1;-;-;-;19
"251278 Riacho de Santo Antônio";1;3;3;5;2;3;1;-;-;-;-;-;-;18
"251280 Riacho dos Cavalos";6;9;14;8;6;16;11;15;16;12;11;6;-;130
"251290 Rio Tinto";25;27;37;36;37;38;35;24;16;12;6;8;-;301
"251300 Salgadinho";16;9;5;11;11;6;4;6;8;5;5;8;-;94
"251310 Salgado de São Félix";13;14;14;15;19;12;19;19;13;15;13;1;-;167
"251315 Santa Cecília";1;6;8;6;11;9;2;1;10;3;2;1;-;60
"251320 Santa Cruz";5;6;6;8;10;4;3;6;12;5;4;4;-;73
"251330 Santa Helena";10;12;6;8;11;1;10;8;11;6;5;4;-;92
"251335 Santa Inês";3;3;4;1;4;3;2;2;1;2;-;-;-;25
"251340 Santa Luzia";23;24;31;24;18;14;18;19;11;18;26;4;-;230
"251370 Santa Rita";214;167;276;248;277;233;230;209;82;81;75;60;-;2152
"251380 Santa Teresinha";11;12;20;10;12;6;7;11;5;11;4;5;-;114
"251350 Santana de Mangueira";8;5;9;10;3;-;7;2;4;2;-;-;-;50
"251360 Santana dos Garrotes";12;15;23;10;4;11;13;13;9;11;-;4;-;125
"251385 Santo André";-;2;1;2;2;1;-;2;-;2;2;1;-;15
"251392 São Bentinho";2;2;2;5;1;8;3;2;4;1;2;6;-;38
"251390 São Bento";36;42;35;41;38;47;28;36;36;38;56;46;-;479
"251396 São Domingos";-;-;2;1;5;1;3;7;1;4;-;1;-;25
"251394 São Domingos do Cariri";1;1;3;8;5;4;1;2;1;2;1;-;-;29
"251398 São Francisco";1;2;2;4;1;3;7;5;2;3;2;-;-;32
"251400 São João do Cariri";6;4;-;4;8;4;2;5;3;-;-;3;-;39
"250070 São João do Rio do Peixe";21;17;23;19;22;16;23;14;22;16;21;15;-;229
"251410 São João do Tigre";5;2;2;8;-;2;-;1;3;2;-;2;-;27
"251420 São José da Lagoa Tapada";6;4;2;6;7;10;6;6;8;1;4;-;-;60
"251430 São José de Caiana";3;4;5;1;8;1;10;8;16;7;-;12;-;75
"251440 São José de Espinharas";8;10;9;7;4;12;4;5;2;6;-;-;-;67
"251450 São José de Piranhas";28;36;29;34;26;16;19;-;29;19;22;20;-;278
"251455 São José de Princesa";7;2;6;-;3;3;2;3;6;6;6;3;-;47
"251460 São José do Bonfim";6;5;1;5;7;1;5;-;1;4;3;-;-;38
"251465 São José do Brejo do Cruz";1;-;-;-;1;3;-;1;-;5;2;-;-;13
"251470 São José do Sabugi";1;9;12;8;5;2;3;2;4;10;4;3;-;63
"251480 São José dos Cordeiros";2;1;6;7;6;4;5;2;-;-;-;3;-;36
"251445 São José dos Ramos";1;6;8;5;5;11;7;9;1;10;13;-;-;76
"251490 São Mamede";10;13;13;5;15;6;-;9;8;10;6;-;-;95
"251500 São Miguel de Taipu";4;7;3;11;6;7;5;4;6;4;2;3;-;62
"251510 São Sebastião de Lagoa de Roça";12;8;13;5;11;4;17;5;10;10;12;17;-;124
"251520 São Sebastião do Umbuzeiro";-;1;2;4;2;6;6;4;1;2;1;1;-;30
"251540 São Vicente do Seridó";16;6;7;9;12;7;15;17;3;15;14;10;-;131
"251530 Sapé";30;27;49;34;27;84;86;83;24;19;21;19;-;503
"251550 Serra Branca";10;10;9;10;4;3;13;11;8;13;-;18;-;109
"251560 Serra da Raiz";3;2;4;4;4;3;4;3;7;1;4;-;-;39
"251570 Serra Grande";2;4;3;6;5;-;6;4;2;1;-;1;-;34
"251580 Serra Redonda";3;11;17;9;18;8;8;11;12;7;16;3;-;123
"251590 Serraria";11;13;13;14;13;15;11;16;10;15;9;11;-;151
"251593 Sertãozinho";2;2;-;3;1;4;4;8;3;6;3;-;-;36
"251597 Sobrado";18;20;36;23;10;13;20;7;7;8;8;5;-;175
"251600 Solânea";37;34;42;46;48;67;44;56;38;42;49;38;-;541
"251610 Soledade";11;7;10;10;19;24;15;20;21;20;15;22;-;194
"251615 Sossêgo";3;4;7;4;1;1;4;1;1;3;-;5;-;34
"251620 Sousa";51;67;88;116;83;96;67;106;84;74;47;1;-;880
"251630 Sumé";18;17;21;27;32;19;20;20;-;21;-;31;-;226
"251640 Tacima";7;10;16;12;16;13;4;5;16;7;12;6;-;124
"251650 Taperoá";22;22;27;19;26;12;24;15;13;16;15;26;-;237
"251660 Tavares";17;11;14;18;26;22;15;16;26;21;15;18;-;219
"251670 Teixeira";16;22;27;18;32;30;24;22;19;28;14;12;-;264
"251675 Tenório";4;9;3;2;5;8;1;4;3;1;1;5;-;46
"251680 Triunfo";19;9;9;14;6;13;13;7;17;10;13;10;-;140
"251690 Uiraúna";17;14;21;21;11;19;19;3;24;14;18;18;-;199
"251700 Umbuzeiro";9;5;13;5;12;7;7;3;2;4;10;7;-;84
"251710 Várzea";-;6;4;5;3;2;4;-;1;-;-;-;-;25
"251720 Vieirópolis";5;8;11;5;4;13;8;6;11;2;-;-;-;73
"250550 Vista Serrana";2;-;3;2;3;4;-;-;-;1;1;1;-;17
"251740 Zabelê";1;4;4;3;1;5;3;2;1;3;-;1;-;28
"250000 Município ignorado - PB";17;19;14;3;5;2;1;2;2;1;-;-;-;66
"260005 Abreu e Lima";100;86;174;122;127;159;136;145;144;138;136;120;-;1587
"260010 Afogados da Ingazeira";58;39;59;59;68;79;4;58;63;50;65;60;-;662
"260020 Afrânio";11;6;2;26;30;21;27;19;9;7;31;39;-;228
"260030 Agrestina";46;33;53;54;41;51;41;47;39;45;47;13;-;510
"260040 Água Preta";56;56;76;65;85;71;64;72;83;79;63;68;-;838
"260050 Águas Belas";90;80;80;69;74;81;90;14;64;71;71;58;-;842
"260060 Alagoinha";14;21;19;15;30;26;21;25;19;17;21;23;-;251
"260070 Aliança";66;53;73;60;100;75;84;77;87;69;70;47;-;861
"260080 Altinho";28;23;55;41;38;52;32;29;30;13;-;7;-;348
"260090 Amaraji";34;28;38;40;51;39;47;36;35;29;40;24;-;441
"260100 Angelim";12;11;18;13;22;14;23;15;13;13;12;12;-;178
"260105 Araçoiaba";26;34;27;33;35;31;30;39;29;23;32;24;-;363
"260110 Araripina";163;155;180;141;176;171;175;155;161;151;174;14;-;1816
"260120 Arcoverde";111;121;136;110;116;125;123;110;114;102;103;135;-;1406
"260130 Barra de Guabiraba";9;18;19;19;25;24;21;20;22;24;24;25;-;250
"260140 Barreiros";38;69;76;79;106;98;110;91;81;82;78;84;-;992
"260150 Belém de Maria";11;11;7;17;20;21;19;17;7;18;7;6;-;161
"260160 Belém do São Francisco";42;46;43;44;52;42;49;40;37;37;43;29;-;504
"260170 Belo Jardim";128;123;130;151;134;145;148;121;127;128;124;119;-;1578
"260180 Betânia";23;9;21;13;11;27;15;21;14;11;9;12;-;186
"260190 Bezerros";78;97;109;123;113;113;108;97;97;73;64;88;-;1160
"260200 Bodocó";73;75;76;73;80;79;71;66;81;64;71;96;-;905
"260210 Bom Conselho";69;69;85;80;96;88;59;63;75;75;72;61;-;892
"260220 Bom Jardim";61;42;58;56;65;56;62;68;57;64;11;8;-;608
"260230 Bonito";66;53;77;81;75;74;66;81;96;77;84;83;-;913
"260240 Brejão";4;18;26;24;29;23;30;28;30;25;19;20;-;276
"260250 Brejinho";1;9;11;7;6;8;4;2;11;12;5;2;-;78
"260260 Brejo da Madre de Deus";80;78;71;83;78;97;100;69;87;75;84;78;-;980
"260270 Buenos Aires";7;20;27;14;24;22;14;19;11;25;21;9;-;213
"260280 Buíque";100;78;104;88;104;121;100;95;104;102;91;109;-;1196
"260290 Cabo de Santo Agostinho";287;282;321;319;294;385;319;322;323;293;277;302;-;3724
"260300 Cabrobó";26;50;67;62;63;89;73;58;39;38;42;54;-;661
"260310 Cachoeirinha";19;20;33;28;33;28;23;30;41;27;27;22;-;331
"260320 Caetés";49;41;47;43;52;57;48;56;44;54;50;47;-;588
"260330 Calçado";11;17;17;13;12;13;19;19;17;21;16;14;-;189
"260340 Calumbi";14;10;5;2;10;12;19;1;1;1;5;-;-;80
"260345 Camaragibe";186;213;253;231;242;244;224;225;217;203;214;218;-;2670
"260350 Camocim de São Félix";25;26;41;31;37;41;35;45;45;27;16;26;-;395
"260360 Camutanga";14;13;18;16;22;19;14;15;16;15;11;6;-;179
"260370 Canhotinho";47;26;6;44;48;50;52;41;57;52;51;50;-;524
"260380 Capoeiras";39;41;31;27;30;29;43;33;25;26;31;31;-;386
"260390 Carnaíba";19;24;29;16;21;30;7;29;21;9;8;23;-;236
"260392 Carnaubeira da Penha";15;10;28;27;27;24;22;23;23;24;17;18;-;258
"260400 Carpina";49;55;123;92;113;122;92;64;88;70;71;39;-;978
"260410 Caruaru";440;443;491;474;486;504;445;448;474;461;407;389;-;5462
"260415 Casinhas";5;2;5;8;-;10;1;7;1;16;15;12;-;82
"260420 Catende";61;56;76;69;72;73;82;65;62;58;73;65;-;812
"260430 Cedro";10;20;16;11;14;14;14;7;12;16;17;21;-;172
"260440 Chã de Alegria";9;23;23;19;15;20;22;32;13;20;14;14;-;224
"260450 Chã Grande";22;3;14;11;13;10;4;5;8;13;22;27;-;152
"260460 Condado";9;22;24;24;2;10;26;30;38;28;21;27;-;261
"260470 Correntes";29;24;29;30;29;41;28;33;28;30;34;15;-;350
"260480 Cortês";18;24;38;38;43;29;40;27;30;38;33;23;-;381
"260490 Cumaru";3;14;27;19;27;17;20;22;22;14;22;16;-;223
"260500 Cupira";37;34;47;35;47;54;42;44;50;59;51;32;-;532
"260510 Custódia";43;52;58;45;48;60;50;41;48;53;11;56;-;565
"260515 Dormentes";18;21;32;29;26;20;18;24;24;21;32;25;-;290
"260520 Escada";101;109;147;123;93;111;124;121;136;111;110;108;-;1394
"260530 Exu";60;48;52;38;64;49;56;63;60;13;51;61;-;615
"260540 Feira Nova";10;27;25;24;25;26;27;18;30;29;27;15;-;283
"260545 Fernando de Noronha";-;-;2;1;5;1;3;3;2;4;1;4;-;26
"260550 Ferreiros";7;13;17;22;22;16;21;17;14;14;4;6;-;173
"260560 Flores";25;31;28;26;22;23;24;14;6;5;10;9;-;223
"260570 Floresta";55;54;57;65;47;61;46;49;48;41;57;50;-;630
"260580 Frei Miguelinho";11;12;12;12;5;-;8;8;20;5;16;14;-;123
"260590 Gameleira";54;34;55;52;48;50;55;50;33;51;46;47;-;575
"260600 Garanhuns";189;217;235;273;220;204;254;172;185;228;173;116;-;2466
"260610 Glória do Goitá";36;37;16;41;42;42;38;31;31;36;14;9;-;373
"260620 Goiana";91;108;123;142;148;127;125;104;103;139;121;113;-;1444
"260630 Granito";8;5;10;11;9;9;3;11;9;6;7;16;-;104
"260640 Gravatá";105;101;140;115;135;135;132;122;122;134;89;119;-;1449
"260650 Iati";35;30;28;34;56;52;47;32;29;39;39;30;-;451
