 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município e Mês do nascimento
Período:1994
"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Ignorado";"Total"
"270644 Paripueira";16;10;9;15;19;19;19;16;16;18;28;22;-;207
"270650 Passo de Camaragibe";22;18;25;26;16;24;13;22;30;24;24;30;-;274
"270660 Paulo Jacinto";10;3;19;13;5;12;17;17;8;7;4;13;-;128
"270670 Penedo";1;-;3;-;1;-;1;-;3;-;96;110;-;215
"270680 Piaçabuçu";-;-;-;-;-;1;-;-;1;1;38;42;-;83
"270690 Pilar";70;44;71;67;82;18;9;8;4;6;7;14;-;400
"270700 Pindoba";6;5;4;4;4;3;5;1;2;4;2;2;-;42
"270710 Piranhas";23;44;42;39;42;48;28;26;18;17;24;32;-;383
"270720 Poço das Trincheiras";10;24;19;12;30;21;23;21;16;18;12;13;-;219
"270730 Porto Calvo";15;15;71;43;22;26;39;79;33;64;78;60;-;545
"270740 Porto de Pedras";6;4;20;5;5;12;2;12;10;14;10;10;-;110
"270750 Porto Real do Colégio";17;1;1;10;11;1;2;5;9;10;35;36;-;138
"270760 Quebrangulo";28;19;25;22;33;22;28;18;38;18;16;17;-;284
"270770 Rio Largo";76;91;77;53;75;68;65;121;109;126;111;77;-;1049
"270780 Roteiro";19;17;15;11;-;-;-;12;21;16;12;8;-;131
"270790 Santa Luzia do Norte";9;10;16;9;21;18;11;12;11;27;21;16;-;181
"270800 Santana do Ipanema";97;86;97;93;116;92;90;82;120;72;53;56;1;1055
"270810 Santana do Mundaú";6;-;4;2;6;8;8;7;-;6;3;3;-;53
"270820 São Brás";3;-;-;6;3;1;-;1;2;5;7;2;-;30
"270830 São José da Laje";1;3;7;4;2;2;6;4;5;10;7;10;-;61
"270840 São José da Tapera";32;16;46;37;54;52;46;34;38;44;40;42;2;483
"270850 São Luís do Quitunde";60;47;62;71;89;75;61;56;71;62;67;54;1;776
"270860 São Miguel dos Campos";133;121;124;120;4;4;6;104;140;143;138;64;1;1102
"270870 São Miguel dos Milagres";9;10;2;3;7;7;3;5;2;8;8;7;-;71
"270880 São Sebastião";2;3;2;2;-;3;3;53;49;51;76;65;1;310
"270890 Satuba";20;14;26;15;26;23;25;18;22;24;22;14;-;249
"270895 Senador Rui Palmeira";7;14;15;11;11;11;8;14;9;7;11;14;-;132
"270900 Tanque d'Arca";21;14;13;11;19;21;16;12;15;13;7;13;-;175
"270910 Taquarana";48;27;52;42;51;40;40;57;49;38;28;37;-;509
"270915 Teotônio Vilela";18;9;14;9;5;7;5;29;42;38;86;75;-;337
"270920 Traipu";2;7;3;4;1;2;2;26;18;30;27;32;-;154
"270930 União dos Palmares";85;71;88;105;105;102;92;73;89;88;51;46;2;997
"270940 Viçosa";35;30;41;27;38;34;42;44;37;16;7;4;-;355
"270000 Município ignorado - AL";5;8;32;20;3;11;10;11;11;10;8;6;2;137
"280010 Amparo de São Francisco";-;-;-;1;1;-;-;-;-;-;5;7;-;14
"280020 Aquidabã";8;3;5;11;6;6;3;6;11;11;6;3;-;79
"280030 Aracaju";772;811;797;798;848;644;695;577;847;856;306;537;1;8489
"280040 Arauá";3;-;2;3;-;1;1;2;6;2;1;1;-;22
"280050 Areia Branca";17;17;21;24;23;8;22;21;19;19;22;15;-;228
"280060 Barra dos Coqueiros";23;15;26;21;30;22;33;19;29;27;15;23;1;284
"280067 Boquim";7;6;4;3;8;7;4;4;9;6;3;10;-;71
"280070 Brejo Grande";-;3;2;4;-;-;1;2;1;1;7;4;-;25
"280100 Campo do Brito";-;-;-;-;-;2;34;-;1;1;-;-;-;38
"280110 Canhoba";4;1;-;3;3;-;-;1;1;1;4;6;-;24
"280120 Canindé de São Francisco";4;10;3;14;7;13;14;12;15;11;21;25;-;149
"280130 Capela";14;19;19;17;13;19;11;21;12;16;3;9;-;173
"280140 Carira";-;1;1;2;1;2;15;-;3;1;-;1;1;28
"280150 Carmópolis";5;10;5;8;-;5;2;1;5;6;1;9;-;57
"280160 Cedro de São João";12;4;4;7;3;-;2;3;2;6;2;6;-;51
"280170 Cristinápolis";3;2;4;2;2;-;2;-;4;1;9;1;-;30
"280190 Cumbe";2;3;-;3;5;1;2;1;6;4;3;2;-;32
"280200 Divina Pastora";2;4;4;4;4;1;1;1;3;4;-;2;-;30
"280210 Estância";8;19;14;13;10;2;12;6;15;9;40;3;1;152
"280220 Feira Nova";4;2;2;3;2;3;1;-;4;4;-;5;-;30
"280230 Frei Paulo";3;1;-;1;2;1;13;-;-;-;1;1;-;23
"280240 Gararu";4;-;2;3;2;2;-;4;3;3;4;5;-;32
"280250 General Maynard";3;2;2;1;1;-;6;-;-;2;2;2;-;21
"280260 Gracho Cardoso";1;3;5;2;5;2;-;1;3;4;1;1;-;28
"280270 Ilha das Flores";9;2;5;10;2;1;-;3;5;3;8;6;-;54
"280280 Indiaroba";3;2;-;1;2;-;1;-;-;5;2;1;-;17
"280290 Itabaiana";4;2;3;4;4;9;168;3;7;4;-;-;2;210
"280300 Itabaianinha";6;4;9;10;5;4;2;1;10;5;3;7;-;66
"280310 Itabi";1;1;1;1;-;3;-;-;1;1;2;5;-;16
"280320 Itaporanga d'Ajuda";6;13;10;8;9;9;3;3;13;14;5;8;-;101
"280330 Japaratuba";10;4;13;10;7;4;17;10;9;8;13;11;-;116
"280340 Japoatã";7;2;7;9;6;2;1;1;2;6;15;6;-;64
"280350 Lagarto";102;153;147;163;14;128;13;6;14;13;26;15;1;795
"280360 Laranjeiras";24;26;21;17;19;14;20;21;20;16;12;22;-;232
"280370 Macambira";-;-;-;-;1;-;11;-;-;-;-;-;-;12
"280380 Malhada dos Bois";3;-;2;3;1;-;1;-;-;-;6;2;-;18
"280390 Malhador";-;2;2;2;5;4;17;1;1;5;-;2;-;41
"280400 Maruim";17;11;14;12;8;3;11;10;20;24;8;16;-;154
"280410 Moita Bonita";1;-;-;-;-;1;15;-;-;2;-;-;-;19
"280420 Monte Alegre de Sergipe";12;5;5;6;-;11;4;2;15;11;-;9;-;80
"280430 Muribeca";5;3;2;3;7;5;3;1;4;13;7;3;-;56
"280440 Neópolis";11;13;6;10;2;2;-;-;4;2;27;31;-;108
"280445 Nossa Senhora Aparecida";-;-;-;-;-;-;10;-;-;-;-;-;-;10
"280450 Nossa Senhora da Glória";18;18;19;11;7;25;7;4;18;21;-;14;-;162
"280460 Nossa Senhora das Dores";7;14;17;10;11;17;7;4;12;10;2;11;-;122
"280470 Nossa Senhora de Lourdes";5;-;9;1;2;-;3;1;3;6;1;6;-;37
"280480 Nossa Senhora do Socorro";191;148;163;178;160;147;142;138;221;169;79;120;-;1856
"280490 Pacatuba";10;7;11;4;2;-;1;4;2;4;8;4;-;57
"280500 Pedra Mole";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"280510 Pedrinhas";5;2;5;1;1;3;2;-;1;2;1;2;-;25
"280520 Pinhão";-;-;1;-;-;-;2;-;1;-;-;-;-;4
"280530 Pirambu";6;8;2;7;6;3;8;3;5;4;7;4;-;63
"280540 Poço Redondo";6;3;10;9;5;19;10;5;13;13;2;12;-;107
"280550 Poço Verde";5;6;5;4;2;5;2;5;9;5;1;3;-;52
"280560 Porto da Folha";11;4;8;5;11;9;8;11;15;20;3;13;-;118
"280570 Propriá";36;6;16;38;19;10;9;7;14;14;50;35;-;254
"280580 Riachão do Dantas";22;25;27;34;9;42;14;5;13;-;14;17;1;223
"280590 Riachuelo";9;7;5;10;3;5;6;5;7;7;1;7;-;72
"280600 Ribeirópolis";-;3;2;1;2;2;25;1;1;-;2;1;-;40
"280610 Rosário do Catete";5;6;3;10;5;3;7;7;5;9;9;3;-;72
"280620 Salgado";23;10;9;12;13;9;10;8;4;14;6;7;-;125
"280630 Santa Luzia do Itanhy";1;1;2;-;-;-;-;-;1;1;4;-;-;10
"280650 Santa Rosa de Lima";4;3;4;4;3;2;1;2;7;1;2;1;-;34
"280640 Santana do São Francisco";1;2;2;1;-;2;-;-;2;7;10;7;-;34
"280660 Santo Amaro das Brotas";20;16;11;9;13;6;14;7;11;16;13;15;-;151
"280670 São Cristóvão";93;87;95;77;90;68;80;56;97;109;71;68;-;991
"280680 São Domingos";-;1;-;2;-;-;13;1;1;-;-;4;-;22
"280690 São Francisco";1;-;1;3;3;-;3;-;2;1;2;3;-;19
"280700 São Miguel do Aleixo";-;-;1;-;-;-;3;-;-;-;-;-;-;4
"280710 Simão Dias";22;15;12;18;5;10;5;4;12;12;4;2;-;121
"280720 Siriri";7;1;6;7;10;4;6;2;8;8;2;7;-;68
"280730 Telha";2;-;-;2;2;-;1;-;-;1;5;5;-;18
"280740 Tobias Barreto";10;17;22;9;13;13;14;8;21;13;12;13;1;166
"280750 Tomar do Geru";1;-;1;5;3;-;1;1;3;3;7;2;1;28
"280760 Umbaúba";2;6;4;3;3;1;5;-;1;2;5;1;-;33
"280000 Município ignorado - SE";19468;-;-;2;-;1;5;1;-;3;1;7;-;19488
"290010 Abaíra";12;7;6;6;6;2;2;3;3;3;4;-;-;54
"290020 Abaré";20;16;6;21;35;7;12;24;18;20;5;18;-;202
"290030 Acajutiba";29;17;28;15;32;25;10;3;33;27;26;27;-;272
"290035 Adustina";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"290040 Água Fria";6;1;7;4;-;1;4;5;6;5;-;-;-;39
"290060 Aiquara";4;5;15;4;-;-;3;3;3;4;-;-;-;41
"290070 Alagoinhas";128;195;236;32;205;124;44;62;184;41;216;32;-;1499
"290080 Alcobaça";25;28;37;25;23;31;39;28;21;31;26;22;-;336
"290090 Almadina";10;6;8;11;18;3;7;6;5;10;5;2;1;92
"290100 Amargosa";-;3;-;-;1;1;-;-;-;-;1;2;-;8
"290110 Amélia Rodrigues";8;9;13;14;12;15;8;13;8;15;14;12;-;141
"290115 América Dourada";17;7;9;15;19;12;11;17;6;11;16;1;-;141
"290120 Anagé";15;16;24;11;19;18;2;7;20;11;16;13;1;173
"290130 Andaraí";17;14;7;10;10;6;2;2;18;12;15;11;-;124
"290135 Andorinha";11;11;8;31;20;17;9;14;22;19;15;10;-;187
"290140 Angical";1;-;-;1;3;7;17;12;7;8;8;6;-;70
"290150 Anguera";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"290160 Antas";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"290170 Antônio Cardoso";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"290180 Antônio Gonçalves";15;13;13;13;16;14;1;20;20;5;12;16;1;159
"290190 Aporá";7;4;14;13;17;10;2;6;6;8;17;13;-;117
"290195 Apuarema";3;1;3;1;2;2;2;-;5;1;3;1;-;24
"290205 Araças";16;16;20;20;24;15;10;11;23;4;25;10;-;194
"290200 Aracatu";7;5;6;15;11;4;7;6;9;13;19;11;1;114
"290210 Araci";48;45;45;51;49;32;19;40;43;48;57;52;-;529
"290220 Aramari";9;10;18;2;12;5;1;2;7;5;14;-;-;85
"290225 Arataca";10;4;3;6;8;9;2;7;6;4;7;9;-;75
"290230 Aratuípe";5;6;4;3;6;3;-;3;5;3;3;3;-;44
"290240 Aurelino Leal";11;4;12;11;12;3;4;6;5;7;8;5;-;88
"290250 Baianópolis";-;-;2;-;4;1;-;4;5;4;3;2;-;25
"290260 Baixa Grande";2;2;17;12;-;1;3;25;25;32;29;33;-;181
"290270 Barra";24;29;37;34;43;26;46;46;56;60;61;70;-;532
"290280 Barra da Estiva";30;12;11;21;13;2;1;28;12;8;27;28;-;193
"290290 Barra do Choça";37;33;42;38;57;44;13;26;54;49;14;16;-;423
"290300 Barra do Mendes";15;5;8;13;10;-;-;3;6;7;3;4;-;74
"290310 Barra do Rocha";19;21;18;10;-;3;1;5;11;19;9;4;-;120
"290320 Barreiras";16;21;9;10;84;122;153;172;170;177;162;117;-;1213
"290323 Barro Alto";6;9;8;7;16;8;12;11;8;13;9;8;-;115
"290330 Barro Preto";2;3;10;5;15;5;2;5;9;6;6;-;-;68
"290340 Belmonte";-;1;1;1;-;-;1;-;-;-;-;-;-;4
"290350 Belo Campo";27;19;23;9;21;15;16;19;21;16;17;25;-;228
"290360 Biritinga";10;16;16;5;3;9;8;9;15;15;7;14;-;127
"290370 Boa Nova";7;7;5;9;4;4;3;11;2;8;5;9;-;74
"290380 Boa Vista do Tupim";14;15;12;15;17;19;15;12;18;41;37;31;-;246
"290390 Bom Jesus da Lapa";96;52;17;36;13;69;10;75;8;4;95;118;2;595
"290395 Bom Jesus da Serra";1;1;5;1;2;3;-;2;-;-;4;3;-;22
"290400 Boninal";11;17;14;9;8;5;12;15;14;16;15;18;-;154
"290405 Bonito";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"290410 Boquira";1;8;8;13;12;18;45;48;27;60;42;50;1;333
"290420 Botuporã";13;3;9;5;21;20;8;12;10;6;17;26;-;150
"290430 Brejões";2;5;-;3;3;5;1;3;4;1;4;6;-;37
"290440 Brejolândia";-;-;-;-;-;1;-;1;2;2;1;-;-;7
"290450 Brotas de Macaúbas";1;-;20;13;4;-;1;2;19;15;12;25;-;112
"290460 Brumado";97;91;120;134;106;52;55;77;101;110;105;102;1;1151
"290470 Buerarema";50;30;42;33;32;17;14;23;22;18;18;2;-;301
"290475 Buritirama";1;1;3;5;5;5;3;7;3;6;8;7;-;54
"290480 Caatiba";6;5;7;4;3;-;2;6;6;4;2;4;-;49
"290485 Cabaceiras do Paraguaçu";1;1;-;-;1;5;3;3;9;7;12;-;-;42
"290490 Cachoeira";4;4;3;1;4;6;3;2;4;8;5;13;-;57
"290500 Caculé";32;25;36;-;9;36;2;15;5;29;-;-;-;189
"290510 Caém";1;-;-;2;-;-;-;-;4;1;3;1;-;12
"290515 Caetanos";2;3;5;1;1;2;-;1;2;1;2;3;-;23
"290520 Caetité";72;65;96;46;84;91;77;98;93;5;81;10;-;818
"290530 Cafarnaum";2;1;1;-;-;2;1;1;2;-;-;-;1;11
"290540 Cairu";8;8;7;7;13;9;-;1;9;11;18;16;-;107
"290550 Caldeirão Grande";-;1;1;-;1;-;-;1;-;2;-;1;-;7
"290560 Camacan";38;43;13;17;45;13;29;10;5;6;3;2;-;224
"290570 Camaçari";50;70;64;78;209;210;251;249;248;261;258;258;1;2207
"290580 Camamu";17;14;21;21;19;12;6;11;27;26;18;16;-;208
"290590 Campo Alegre de Lourdes";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"290600 Campo Formoso";93;75;81;104;96;98;3;99;98;1;116;117;-;981
"290610 Canápolis";5;5;1;4;3;6;5;7;5;6;4;13;-;64
"290620 Canarana";15;10;9;4;8;9;4;3;-;3;8;5;1;79
"290630 Canavieiras";57;57;45;20;4;21;60;64;33;8;3;24;-;396
"290640 Candeal";-;-;-;1;-;2;-;-;-;-;-;-;-;3
"290650 Candeias";73;96;112;127;132;136;121;117;98;133;110;110;-;1365
"290660 Candiba";3;3;-;3;8;24;22;6;17;26;21;14;-;147
"290670 Cândido Sales";22;23;35;21;14;22;14;12;21;45;29;39;1;298
"290680 Cansanção";18;13;11;7;-;13;8;10;11;13;9;14;-;127
"290682 Canudos";3;2;-;-;-;2;-;-;-;2;-;-;1;10
"290685 Capela do Alto Alegre";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"290687 Capim Grosso";-;-;1;-;1;-;1;1;1;2;1;2;-;10
"290689 Caraíbas";7;4;7;1;3;8;2;2;5;3;5;6;1;54
"290690 Caravelas";8;5;13;10;9;12;15;14;7;1;15;13;-;122
"290700 Cardeal da Silva";7;8;6;5;15;13;14;15;9;8;10;13;-;123
"290710 Carinhanha";3;4;1;1;5;1;1;2;3;6;4;5;1;37
"290720 Casa Nova";3;1;4;6;8;7;3;3;3;5;3;4;-;50
"290730 Castro Alves";2;4;-;5;6;9;1;10;17;7;24;7;-;92
"290740 Catolândia";-;-;-;-;2;1;2;3;2;1;1;2;-;14
"290750 Catu";60;70;89;85;8;59;27;42;84;87;72;70;-;753
"290755 Caturama";9;7;16;5;9;11;8;10;6;14;11;26;-;132
"290760 Central";23;29;7;14;23;11;12;9;9;28;17;10;-;192
"290770 Chorrochó";4;13;4;6;6;8;11;15;15;18;12;13;-;125
"290780 Cícero Dantas";-;-;-;1;-;-;-;-;2;-;-;-;-;3
"290800 Coaraci";49;35;48;41;45;24;22;22;43;60;20;12;1;422
"290810 Cocos";9;13;5;15;8;6;14;21;20;9;11;14;-;145
"290820 Conceição da Feira";1;1;-;-;1;2;-;2;2;1;4;3;-;17
"290830 Conceição do Almeida";20;24;4;34;26;31;1;21;3;4;21;26;-;215
"290840 Conceição do Coité";105;81;88;71;65;84;87;87;76;76;85;15;-;920
"290850 Conceição do Jacuípe";-;1;3;-;1;2;-;-;2;4;-;-;-;13
"290860 Conde";12;8;23;23;36;30;3;13;5;7;12;19;-;191
"290870 Condeúba";21;17;15;12;14;14;4;4;1;6;3;4;1;116
"290880 Contendas do Sincorá";5;1;2;2;1;-;-;1;2;1;1;1;-;17
"290900 Cordeiros";6;3;5;1;1;8;-;5;2;6;4;2;-;43
"290910 Coribe";16;9;23;11;5;3;5;8;5;5;2;2;-;94
"290920 Coronel João Sá";7;8;14;9;10;1;2;16;14;9;2;-;-;92
"290930 Correntina";34;21;32;21;31;17;9;31;27;12;5;26;-;266
"290940 Cotegipe";-;1;-;-;1;1;-;3;2;-;1;-;-;9
"290950 Cravolândia";5;8;9;1;1;-;1;3;6;6;1;1;-;42
"290960 Crisópolis";4;16;22;17;36;25;19;20;22;25;30;27;-;263
"290970 Cristópolis";-;-;-;1;9;4;10;4;4;8;13;18;-;71
"290980 Cruz das Almas";41;39;45;11;54;32;46;49;74;82;83;3;-;559
"290990 Curaçá";8;8;9;12;13;10;18;15;5;11;10;13;-;132
"291000 Dário Meira";14;10;4;2;1;-;1;13;9;10;3;8;-;75
"291005 Dias d'Ávila";38;14;54;61;71;91;92;73;87;59;80;68;-;788
"291010 Dom Basílio";18;18;12;15;12;17;18;15;14;6;8;4;-;157
"291020 Dom Macedo Costa";4;4;5;4;9;1;-;-;4;3;7;2;-;43
"291030 Elísio Medrado";6;-;-;-;2;-;-;-;1;1;1;-;-;11
"291040 Encruzilhada";8;13;18;3;2;4;1;9;8;4;9;8;-;87
"291050 Entre Rios";52;76;82;52;88;67;56;63;65;72;73;60;-;806
"290050 Érico Cardoso";11;5;14;5;16;4;4;1;1;3;1;3;-;68
"291060 Esplanada";36;9;41;18;64;40;2;15;42;13;55;49;-;384
"291070 Euclides da Cunha";3;2;3;3;5;-;4;-;3;2;2;2;-;29
"291072 Eunápolis";-;1;1;-;-;-;2;1;1;-;1;-;-;7
"291075 Fátima";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"291077 Feira da Mata";-;1;-;2;-;-;1;1;3;-;-;-;-;8
"291080 Feira de Santana";1;4;6;1;5;7;2;5;2;-;5;5;-;43
"291085 Filadélfia";3;1;1;4;1;-;3;2;2;2;-;-;-;19
"291090 Firmino Alves";2;4;5;6;2;3;2;-;2;3;3;-;-;32
"291100 Floresta Azul";22;9;17;16;13;11;10;5;23;15;7;3;1;152
"291110 Formosa do Rio Preto";-;-;1;-;-;-;-;3;2;3;1;1;-;11
"291120 Gandu";44;14;65;57;63;50;64;37;64;64;37;61;-;620
"291125 Gavião";1;-;-;-;-;-;-;-;-;-;-;-;-;1
"291130 Gentio do Ouro";10;10;15;15;16;6;9;11;16;13;14;13;-;148
"291140 Glória";16;18;15;12;9;6;7;7;17;23;3;11;-;144
"291150 Gongogi";10;13;15;15;1;-;1;8;7;8;2;-;-;80
"291160 Governador Mangabeira";7;4;8;1;5;7;1;4;6;3;6;2;-;54
"291165 Guajeru";6;6;6;-;3;9;1;3;1;7;1;-;-;43
"291170 Guanambi";102;112;76;110;115;84;83;58;36;38;96;120;3;1033
"291180 Guaratinga";1;-;-;-;-;-;-;-;-;1;6;10;-;18
"291185 Heliópolis";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"291190 Iaçu";26;40;28;16;33;24;22;23;31;34;30;37;-;344
"291200 Ibiassucê";17;8;11;-;7;10;3;15;14;5;10;-;-;100
"291210 Ibicaraí";28;13;35;27;13;13;21;15;9;31;13;11;1;230
"291220 Ibicoara";9;4;2;5;7;5;1;4;4;8;3;5;-;57
"291230 Ibicuí";16;14;11;9;3;6;6;4;11;11;9;22;-;122
"291240 Ibipeba";27;28;26;15;20;6;5;6;18;34;29;24;-;238
"291250 Ibipitanga";12;5;8;11;11;5;11;13;11;15;7;11;-;120
"291260 Ibiquera";2;3;2;-;1;-;1;1;2;2;1;-;-;15
"291270 Ibirapitanga";23;15;20;18;9;6;4;6;8;10;14;6;-;139
"291280 Ibirapuã";2;1;-;-;-;-;1;-;1;-;3;-;-;8
"291290 Ibirataia";39;31;36;32;2;20;9;19;30;50;38;15;2;323
"291300 Ibitiara";12;6;6;2;2;7;2;2;1;2;1;4;-;47
"291310 Ibititá";9;9;10;11;10;1;2;3;4;5;10;7;-;81
"291320 Ibotirama";1;1;6;39;11;12;29;37;30;51;41;23;-;281
"291330 Ichu";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"291340 Igaporã";16;18;24;29;21;8;9;16;8;16;20;10;-;195
"291345 Igrapiúna";6;2;1;5;4;6;7;1;3;7;8;3;-;53
"291350 Iguaí";18;15;22;25;24;10;10;12;16;16;25;30;1;224
"291360 Ilhéus";305;262;253;149;265;205;300;186;121;269;285;113;3;2716
"291370 Inhambupe";35;38;25;3;5;-;50;45;23;49;54;24;-;351
"291380 Ipecaetá";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"291390 Ipiaú";74;67;83;81;8;10;9;67;53;76;2;3;-;533
"291400 Ipirá";-;1;-;-;-;-;1;2;1;-;1;-;-;6
"291410 Ipupiara";2;1;8;3;-;1;2;-;4;2;4;21;-;48
"291420 Irajuba";4;1;5;13;13;14;11;6;5;7;7;11;-;97
"291430 Iramaia";-;2;-;1;2;1;3;4;4;-;4;2;-;23
"291440 Iraquara";14;15;8;7;18;3;11;22;37;29;15;2;-;181
"291450 Irará";1;-;3;1;1;1;-;1;2;1;-;2;-;13
"291460 Irecê";96;117;98;106;88;94;70;59;54;38;86;81;-;987
"291465 Itabela";3;3;5;1;-;5;7;4;12;31;31;23;-;125
"291470 Itaberaba";108;102;74;-;78;72;3;20;66;70;110;113;1;817
"291480 Itabuna";343;275;428;299;399;138;229;301;364;372;176;61;5;3390
"291490 Itacaré";6;24;13;9;8;12;6;13;12;2;9;14;-;128
"291500 Itaeté";7;3;3;2;2;6;2;2;11;15;7;9;-;69
"291510 Itagi";16;8;16;38;14;3;16;15;6;8;14;18;-;172
"291520 Itagibá";20;22;28;16;1;-;7;13;22;30;17;17;-;193
"291530 Itagimirim";-;-;-;-;1;-;-;4;10;8;-;-;-;23
"291535 Itaguaçu da Bahia";12;9;7;2;7;12;-;1;5;4;9;17;-;85
"291540 Itaju do Colônia";10;7;5;3;4;2;1;3;-;1;-;-;-;36
"291550 Itajuípe";43;36;54;55;57;21;30;26;46;47;27;8;-;450
"291560 Itamaraju";70;66;119;65;90;80;66;52;2;2;1;4;-;617
"291570 Itamari";4;4;4;7;1;4;-;5;-;7;3;4;-;43
"291580 Itambé";11;13;10;13;17;6;4;4;7;7;10;3;2;107
"291590 Itanagra";5;9;4;4;4;3;3;5;5;4;2;4;-;52
"291600 Itanhém";47;26;37;17;2;-;1;-;1;2;2;1;-;136
"291610 Itaparica";15;18;19;24;18;28;18;26;11;17;18;18;-;230
"291620 Itapé";22;19;20;9;15;8;17;14;12;17;9;2;-;164
"291630 Itapebi";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"291640 Itapetinga";79;74;90;76;88;5;12;72;102;100;111;110;2;921
"291650 Itapicuru";-;-;1;1;-;1;-;1;4;2;1;1;-;12
"291660 Itapitanga";18;13;9;11;9;17;8;12;9;9;9;2;2;128
"291670 Itaquara";7;11;4;4;6;10;21;7;7;10;5;6;-;98
"291680 Itarantim";2;4;1;2;5;-;-;5;2;-;6;3;-;30
"291685 Itatim";-;1;1;-;-;1;-;2;4;-;5;4;-;18
"291690 Itiruçu";18;13;15;20;22;27;19;-;2;6;1;2;-;145
"291700 Itiúba";8;10;3;7;13;8;-;5;2;3;4;2;-;65
"291710 Itororó";36;28;44;34;41;39;7;3;6;18;28;31;2;317
"291720 Ituaçu";13;11;10;11;13;4;3;18;9;13;19;23;-;147
"291730 Ituberá";32;25;9;40;8;11;2;-;10;39;14;16;-;206
"291733 Iuiú";1;7;2;-;1;4;6;11;6;2;3;3;-;46
"291735 Jaborandi";6;5;6;3;1;1;2;4;8;7;3;2;-;48
"291740 Jacaraci";9;16;8;3;-;7;1;3;3;2;-;-;-;52
"291750 Jacobina";2;3;2;-;5;-;3;1;4;2;3;5;-;30
"291760 Jaguaquara";63;55;95;66;72;68;89;71;91;85;24;48;-;827
"291770 Jaguarari";20;22;44;44;47;29;9;33;31;39;35;18;2;373
"291780 Jaguaripe";4;6;4;5;11;7;2;3;12;11;7;5;-;77
"291790 Jandaíra";5;1;7;5;5;6;2;3;6;8;5;2;-;55
"291800 Jequié";271;242;241;245;139;41;161;161;201;214;136;135;6;2193
"291810 Jeremoabo";41;25;42;40;33;32;14;46;33;40;25;8;-;379
"291820 Jiquiriçá";2;1;2;4;3;4;-;3;3;4;-;5;-;31
"291830 Jitaúna";13;13;30;28;12;7;16;21;12;18;10;4;1;185
"291835 João Dourado";9;11;1;6;10;13;16;7;12;10;9;6;-;110
"291840 Juazeiro";6;2;1;2;11;3;6;8;6;3;3;11;-;62
"291845 Jucuruçu";1;1;3;-;-;-;1;2;-;-;1;-;-;9
"291850 Jussara";12;12;6;16;14;14;5;6;7;6;6;8;-;112
"291855 Jussari";6;7;8;11;11;2;2;14;9;10;1;-;-;81
"291860 Jussiape";10;5;10;5;10;3;-;6;7;6;-;1;-;63
"291870 Lafaiete Coutinho";2;1;-;2;4;1;4;2;5;4;3;-;-;28
"291875 Lagoa Real";19;15;8;5;12;17;15;12;15;2;15;-;-;135
"291880 Laje";13;20;23;33;29;20;13;17;21;18;21;13;-;241
"291890 Lajedão";1;-;2;-;-;1;1;-;1;2;-;1;-;9
"291900 Lajedinho";7;-;4;5;1;4;-;1;4;5;2;1;-;34
"291905 Lajedo do Tabocal";8;13;14;15;7;9;6;-;-;1;1;1;-;75
"291910 Lamarão";7;6;10;5;4;2;7;2;1;2;1;2;-;49
"291915 Lapão";31;36;25;25;26;16;13;12;19;16;35;17;1;272
"291920 Lauro de Freitas";161;194;213;204;169;196;208;193;168;168;155;182;-;2211
"291930 Lençóis";3;11;9;8;10;4;7;2;8;2;4;-;-;68
"291940 Licínio de Almeida";8;12;18;10;5;19;3;14;15;6;2;3;-;115
"291950 Livramento de Nossa Senhora";52;56;53;57;66;64;52;57;64;3;6;9;1;540
"291960 Macajuba";6;14;11;1;-;3;6;9;7;12;5;2;-;76
"291970 Macarani";4;7;5;11;3;-;-;11;15;17;6;4;1;84
"291980 Macaúbas";30;32;30;28;3;9;55;46;52;46;56;44;1;432
"291990 Macururé";2;5;4;1;2;3;3;2;5;4;5;3;-;39
"291992 Madre de Deus";5;17;23;24;20;21;24;17;17;19;16;14;-;217
"291995 Maetinga";6;2;5;3;2;1;2;-;3;6;3;3;-;36
"292000 Maiquinique";11;7;16;6;8;2;6;6;4;7;3;4;-;80
"292010 Mairi";20;4;33;33;34;9;5;3;26;25;34;21;-;247
"292020 Malhada";-;1;4;3;-;1;2;-;-;2;-;3;-;16
"292030 Malhada de Pedras";4;5;9;9;11;6;8;6;5;12;8;10;-;93
"292040 Manoel Vitorino";25;19;9;14;10;-;6;10;15;10;4;10;-;132
"292045 Mansidão";-;-;-;-;1;1;1;3;-;-;4;3;-;13
