 Produto interno bruto per capita - 2010 a 2013, referência 2010 - Brasil
Valor adic bruto agropecuária por Município e Ano
Período:2013
"Município";"2013";"Total"
"170550 Colinas do Tocantins";19881,1;19881,1
"171670 Colméia";12586,1;12586,1
"170555 Combinado";4444,1;4444,1
"170560 Conceição do Tocantins";4501,4;4501,4
"170600 Couto Magalhães";14797,5;14797,5
"170610 Cristalândia";14838,4;14838,4
"170625 Crixás do Tocantins";9361,0;9361,0
"170650 Darcinópolis";20158,4;20158,4
"170700 Dianópolis";79550,9;79550,9
"170710 Divinópolis do Tocantins";15571,7;15571,7
"170720 Dois Irmãos do Tocantins";24621,8;24621,8
"170730 Dueré";40748,1;40748,1
"170740 Esperantina";5323,9;5323,9
"170755 Fátima";4653,8;4653,8
"170765 Figueirópolis";31027,4;31027,4
"170770 Filadélfia";15117,3;15117,3
"170820 Formoso do Araguaia";126288,3;126288,3
"170825 Fortaleza do Tabocão";10623,3;10623,3
"170830 Goianorte";13022,6;13022,6
"170900 Goiatins";31037,1;31037,1
"170930 Guaraí";33626,1;33626,1
"170950 Gurupi";28199,7;28199,7
"170980 Ipueiras";11221,4;11221,4
"171050 Itacajá";17423,7;17423,7
"171070 Itaguatins";7803,2;7803,2
"171090 Itapiratins";19721,9;19721,9
"171110 Itaporã do Tocantins";13301,6;13301,6
"171150 Jaú do Tocantins";12183,2;12183,2
"171180 Juarina";3837,5;3837,5
"171190 Lagoa da Confusão";141360,5;141360,5
"171195 Lagoa do Tocantins";3077,6;3077,6
"171200 Lajeado";1227,6;1227,6
"171215 Lavandeira";56438,2;56438,2
"171240 Lizarda";2681,4;2681,4
"171245 Luzinópolis";5964,3;5964,3
"171250 Marianópolis do Tocantins";23312,4;23312,4
"171270 Mateiros";76807,3;76807,3
"171280 Maurilândia do Tocantins";3067,4;3067,4
"171320 Miracema do Tocantins";22460,9;22460,9
"171330 Miranorte";14930,9;14930,9
"171360 Monte do Carmo";32791,5;32791,5
"171370 Monte Santo do Tocantins";7897,7;7897,7
"171395 Muricilândia";9741,9;9741,9
"171420 Natividade";11828,2;11828,2
"171430 Nazaré";6038,8;6038,8
"171488 Nova Olinda";12333,5;12333,5
"171500 Nova Rosalândia";3382,0;3382,0
"171510 Novo Acordo";3650,5;3650,5
"171515 Novo Alegre";3421,8;3421,8
"171525 Novo Jardim";4005,9;4005,9
"171550 Oliveira de Fátima";4757,3;4757,3
"172100 Palmas";43314,2;43314,2
"171570 Palmeirante";23393,4;23393,4
"171380 Palmeiras do Tocantins";12657,6;12657,6
"171575 Palmeirópolis";16415,3;16415,3
"171610 Paraíso do Tocantins";24485,1;24485,1
"171620 Paranã";16960,0;16960,0
"171630 Pau D'Arco";14943,9;14943,9
"171650 Pedro Afonso";164699,2;164699,2
"171660 Peixe";40694,6;40694,6
"171665 Pequizeiro";12097,7;12097,7
"171700 Pindorama do Tocantins";8157,7;8157,7
"171720 Piraquê";13530,9;13530,9
"171750 Pium";29657,4;29657,4
"171780 Ponte Alta do Bom Jesus";5723,0;5723,0
"171790 Ponte Alta do Tocantins";9745,4;9745,4
"171800 Porto Alegre do Tocantins";2132,5;2132,5
"171820 Porto Nacional";92712,2;92712,2
"171830 Praia Norte";3333,7;3333,7
"171840 Presidente Kennedy";8704,8;8704,8
"171845 Pugmil";3128,3;3128,3
"171850 Recursolândia";4410,9;4410,9
"171855 Riachinho";4625,5;4625,5
"171865 Rio da Conceição";526,8;526,8
"171870 Rio dos Bois";8099,0;8099,0
"171875 Rio Sono";7942,9;7942,9
"171880 Sampaio";1743,7;1743,7
"171884 Sandolândia";21138,3;21138,3
"171886 Santa Fé do Araguaia";19046,6;19046,6
